20240100|29881|M298811|9999|9|01|10040207100024|||24/01/2024|01|0000|2101|01|FORTINET - FORTIGATE 300D (HW) - FG-300D|NIU|1|1.00000000|395.81000000|395.81|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|29883|M298831|9999|9|01|10040207100016|||24/01/2024|01|0000|8|01|FORTINET - FORTIGATE 100E (HW) - FG-100E|NIU|1|1.00000000|1000.00000000|1000.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|29886|M298861|9999|9|01|10040201500004|||24/01/2024|01|0000|20|01|FORTIWAN 1000B FORTINET|NIU|1|1.00000000|1000.00000000|1000.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|29888|M298881|9999|9|01|10040200200004|||24/01/2024|01|0000|5375342|01|POWER INJECTOR FORTINET GPI-115 FORTINET GPI-115|NIU|1|1.00000000|1000.00000000|1000.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|29889|M298891|9999|9|01|10040200200004|||24/01/2024|01|0000|58|01|POWER INJECTOR FORTINET GPI-115 FORTINET GPI-115|NIU|1|2.00000000|1000.00000000|2000.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|29894|M298942|9999|9|01|10020100400001|||24/01/2024|09|T002|87|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-5|17.264|86.32|0.00|0.00|0.00|1|
20240100|29998|M299981|9999|9|01|10020100400001|||24/01/2024|09|0000|87|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|5.00000000|17.26400000|86.32|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|30099|M300991|9999|9|01|10020100400001|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|5.00000000|17.26400000|86.32|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|30099|M300992|9999|9|01|10020100400001|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-5|17.264|86.32|0.00|0.00|0.00|1|
20240100|30400|M304001|9999|9|01|10020100400001|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|5.00000000|17.26400000|86.32|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|30400|M304002|9999|9|01|10020100400001|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-5|17.264|86.32|0.00|0.00|0.00|1|
20240100|30501|M305011|9999|9|01|10020100400001|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|5.00000000|17.26400000|86.32|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|30501|M305012|9999|9|01|10020100400001|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-5|17.264|86.32|0.00|0.00|0.00|1|
20240100|30506|M305061|9999|9|01|10020100400002|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|0.00|0.00|0.00|-1|5|5.00|0.00|0.00|0.00|1|
20240100|30506|M305062|9999|9|01|10020100400001|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|1.00000000|7.00000000|7.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|31211|M312111|9999|9|01|10020100400002|||24/01/2024|09|0000|12345678|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|2.00000000|50.00000000|100.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|31218|M312181|9999|9|01|10042009100009|||24/01/2024|09|0000|12345678|01|MEDIA CONVERTER PLANET GT-806A15|NIU|1|10.00000000|10.50000000|105.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|31427|M314271|9999|9|01|10042009100009|||24/01/2024|09|T002|89|01|MEDIA CONVERTER PLANET GT-806A15|NIU|1|0.00|0.00|0.00|-10|10.5|105.00|0.00|0.00|0.00|1|
20240100|31535|M315351|9999|9|01|10020100400002|||24/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|0.00|0.00|0.00|-5|5.002|25.01|0.00|0.00|0.00|1|
20240100|31847|M318472|9999|9|01|10020402000001|||25/01/2024|09|T002|91|01|CABLE DE FIBRA OPTICA 24 HILOS ADSS SPAN 120 (FO24HADSS120LS)|NIU|1|0.00|0.00|0.00|-50|3.06|153.00|0.00|0.00|0.00|1|
20240100|32355|M323553|9999|9|01|10020402000001|||25/01/2024|09|0000|65|01|CABLE DE FIBRA OPTICA 24 HILOS ADSS SPAN 120 (FO24HADSS120LS)|NIU|1|50.00000000|3.06000000|153.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|32762|M327622|9999|9|01|10020100400001|||25/01/2024|09|T004|5|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-180|17.26394444|3107.51|0.00|0.00|0.00|1|
20240100|32870|M328703|9999|9|01|10020100400001|||25/01/2024|09|0000|1|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|90.00000000|17.26388889|1553.75|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|33176|M331761|9999|9|01|10020100400001|||25/01/2024|31|0000|0|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-4|17.265|69.06|0.00|0.00|0.00|1|
20240100|33281|M3328111|9999|9|01|10020100400001|||25/01/2024|09|T002|99|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-5|17.264|86.32|0.00|0.00|0.00|1|
20240100|33281|M3328114|9999|9|01|10020100400002|||25/01/2024|09|T002|99|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|0.00|0.00|0.00|-1|5|5.00|0.00|0.00|0.00|1|
20240100|33281|M332812|9999|9|01|10020402000018|||25/01/2024|09|T002|99|01|FIBRA OPTICA ADSS 96H SPAN 100 (MDPE) OFC-96G.652D-FRP / ANTIROEDOR|NIU|1|0.00|0.00|0.00|-200|3.68|736.00|0.00|0.00|0.00|1|
20240100|33281|M332815|9999|9|01|10020402000001|||25/01/2024|09|T002|99|01|CABLE DE FIBRA OPTICA 24 HILOS ADSS SPAN 120 (FO24HADSS120LS)|NIU|1|0.00|0.00|0.00|-2000|3.06|6120.00|0.00|0.00|0.00|1|
20240100|33281|M332818|9999|9|01|10020100400005|||25/01/2024|09|T002|99|01|PREFORMADO DE 2 HILOS PARA FO ADSS 48H (VERDE)|NIU|1|0.00|0.00|0.00|-10|3.09|30.90|0.00|0.00|0.00|1|
20240100|33285|M3328512|9999|9|01|10020100400002|||25/01/2024|09|0000|7524|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|1.00000000|5.00000000|5.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|33285|M332853|9999|9|01|10020402000018|||25/01/2024|09|0000|7524|01|FIBRA OPTICA ADSS 96H SPAN 100 (MDPE) OFC-96G.652D-FRP / ANTIROEDOR|NIU|1|100.00000000|3.68000000|368.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|33285|M332856|9999|9|01|10020402000001|||25/01/2024|09|0000|7524|01|CABLE DE FIBRA OPTICA 24 HILOS ADSS SPAN 120 (FO24HADSS120LS)|NIU|1|1000.00000000|3.06000000|3060.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|33285|M332859|9999|9|01|10020100400005|||25/01/2024|09|0000|7524|01|PREFORMADO DE 2 HILOS PARA FO ADSS 48H (VERDE)|NIU|1|5.00000000|3.09000000|15.45|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|34194|M341942|9999|9|01|10020100400001|||25/01/2024|09|T004|7|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-45|17.264|776.88|0.00|0.00|0.00|1|
20240100|34194|M341945|9999|9|01|10020402000018|||25/01/2024|09|T004|7|01|FIBRA OPTICA ADSS 96H SPAN 100 (MDPE) OFC-96G.652D-FRP / ANTIROEDOR|NIU|1|0.00|0.00|0.00|-400|3.68|1472.00|0.00|0.00|0.00|1|
20240100|34194|M341948|9999|9|01|10020402000001|||25/01/2024|09|T004|7|01|CABLE DE FIBRA OPTICA 24 HILOS ADSS SPAN 120 (FO24HADSS120LS)|NIU|1|0.00|0.00|0.00|-300|3.06|918.00|0.00|0.00|0.00|1|
20240100|36030|M360301|9999|9|01|10020402000077|||26/01/2024|09|0000|70546984|01|PATCH CORD F.O. OM3 LSZH DUPLEX LC/UPC - LC/UPC 3MM X 5 MT|NIU|1|10.00000000|26.82400000|268.24|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|36033|M360332|9999|9|01|10020100400002|||26/01/2024|09|T003|589|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|0.00|0.00|0.00|-10|5.002|50.02|0.00|0.00|0.00|1|
20240100|36033|M360335|9999|9|01|10040207100037|||26/01/2024|09|T003|589|01|FORTINET FORTIGATE (FG-100F)|NIU|1|0.00|0.00|0.00|-2|410.475|820.95|0.00|0.00|0.00|1|
20240100|36034|M360341|9999|9|01|10020100400002|||26/01/2024|09|0000|101|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|10.00000000|5.00200000|50.02|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|36034|M360343|9999|9|01|10040207100037|||26/01/2024|09|0000|101|01|FORTINET FORTIGATE (FG-100F)|NIU|1|2.00000000|410.47500000|820.95|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|36037|M360371|9999|9|01|10042011300071|||26/01/2024|31|0000|0|01|ROUTER MIKROTIK RB2011UIAS-RM|NIU|1|2.00000000|409.28000000|818.56|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|36037|M360372|9999|9|01|10042011300071|||26/01/2024|31|0000|0|01|ROUTER MIKROTIK RB2011UIAS-RM|NIU|1|0.00|0.00|0.00|-2|409.28|818.56|0.00|0.00|0.00|1|
20240100|37549|M375492|9999|9|01|10020100400001|||27/01/2024|09|T002|856|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-15|17.264|258.96|0.00|0.00|0.00|1|
20240100|37551|M375512|9999|9|01|10020100400002|||27/01/2024|09|T002|858|01|PREFORMADO 4 HILOS PARA FO ADSS 96H|NIU|1|0.00|0.00|0.00|-20|5.002|100.04|0.00|0.00|0.00|1|
20240100|37555|M375552|9999|9|01|10042011300071|||28/01/2024|09|T002|860|01|ROUTER MIKROTIK RB2011UIAS-RM|NIU|1|0.00|0.00|0.00|-15|452.37333333|6785.60|0.00|0.00|0.00|1|
20240100|37555|M375555|9999|9|01|10042019800028|||28/01/2024|09|T002|860|01|FORTINET FORTISWITCH ( FS-124F-POE)|NIU|1|0.00|0.00|0.00|-5|395.81|1979.05|0.00|0.00|0.00|1|
20240100|37556|M375561|9999|9|01|10042011300071|||28/01/2024|09|0000|860|01|ROUTER MIKROTIK RB2011UIAS-RM|NIU|1|15.00000000|452.37333333|6785.60|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|37556|M375563|9999|9|01|10042019800028|||28/01/2024|09|0000|860|01|FORTINET FORTISWITCH ( FS-124F-POE)|NIU|1|5.00000000|395.81000000|1979.05|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|37558|M375582|9999|9|01|10040207700004|||28/01/2024|09|T002|862|01|FORTINET - FORTIMAIL 200E FML-200E-BDL|NIU|1|0.00|0.00|0.00|-1|570.89|570.89|0.00|0.00|0.00|1|
20240100|38468|M384682|9999|9|01|10040207700004|||29/01/2024|09|T002|863|01|FORTINET - FORTIMAIL 200E FML-200E-BDL|NIU|1|0.00|0.00|0.00|-1|570.89|570.89|0.00|0.00|0.00|1|
20240100|39678|M396781|9999|9|01|10020100400005|||30/01/2024|01|0000|1234|01|PREFORMADO DE 2 HILOS PARA FO ADSS 48H (VERDE)|NIU|1|12.00000000|50.00000000|600.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|39786|M397861|9999|9|01|10020100400001|||30/01/2024|09|0000|151516|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|1.00000000|44.00000000|44.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|39787|M397871|9999|9|01|10040520100041|||30/01/2024|09|0000|123456789|01|TELEFONO IP YEALINK T31G|NIU|1|2.00000000|15.00000000|30.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|39893|M398932|9999|9|01|10040520100041|||30/01/2024|09|T002|864|11|TELEFONO IP YEALINK T31G|NIU|1|0.00|0.00|0.00|-2|15|30.00|0.00|0.00|0.00|1|
20240100|39994|M399942|9999|9|01|10020100400001|||30/01/2024|09|T004|9|01|PREFORMADO 4 HILOS PARA FO ADSS 24H|NIU|1|0.00|0.00|0.00|-1|25.5|25.50|0.00|0.00|0.00|1|
20240100|39998|M399981|9999|9|01|10040520100041|||30/01/2024|09|0000|864|01|TELEFONO IP YEALINK T31G|NIU|1|2.00000000|15.00000000|30.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|41133|M411332|9999|9|01|10042011300071|||30/01/2024|09|T002|866|01|ROUTER MIKROTIK RB2011UIAS-RM|NIU|1|0.00|0.00|0.00|-10|452.374|4523.74|0.00|0.00|0.00|1|
20240100|41545|M415451|9999|9|01|BROCA PASAMURO|||31/01/2024|01|0000|143|01|BROCA PASAMURO|NIU|1|1.00000000|650.00000000|650.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|41547|M415471|9999|9|01|BROCA PASAMURO|||31/01/2024|01|0000|146|01|BROCA PASAMURO|NIU|1|1.00000000|300.00000000|300.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|41552|M415521|9999|9|01|BROCA PASAMURO|||31/01/2024|31|0000|0|01|BROCA PASAMURO|NIU|1|10.00000000|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|41555|M415551|9999|9|01|BROCA PASAMURO|||31/01/2024|31|0000|0|01|BROCA PASAMURO|NIU|1|0.00|0.00|0.00|-10|23.43|234.30|0.00|0.00|0.00|1|
20240100|41556|M415561|9999|9|01|10020100400005|||31/01/2024|31|0000|0|01|PREFORMADO DE 2 HILOS PARA FO ADSS 48H (VERDE)|NIU|1|0.00|0.00|0.00|-2|3.09|6.18|0.00|0.00|0.00|1|
20240100|41557|M415571|9999|9|01|10040207100015|||31/01/2024|31|0000|0|01|FORTINET - FORTIGATE 100D (HW) - FG-100D|NIU|1|0.00|0.00|0.00|-2|570.89|1141.78|0.00|0.00|0.00|1|
20240100|41560|M415601|9999|9|01|10040207100015|||31/01/2024|31|0000|0|01|FORTINET - FORTIGATE 100D (HW) - FG-100D|NIU|1|5.00000000|570.89000000|2854.45|0.00|0.00|0.00|0.00|0.00|0.00|1|
20240100|41878|M418781|9999|9|01|BROCA PASAMURO|||31/01/2024|01|0000|142|01|BROCA PASAMURO|NIU|1|1.00000000|650.00000000|650.00|0.00|0.00|0.00|0.00|0.00|0.00|1|
