1 Periodo,2 Código de catalogo,3 Codigo de rubro,4 Saldo rubro,5 Estado de operacion,6 Campos Libres,
20231130,601106,0.00,0.00,768.40,566.55,768.40,566.55,455.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231130,395241,0.00,0.00,0.00,48.33,0.00,48.33,0.00,0.00,0.00,0.00,48.33,0.00,0.00,0.00,0.00,0.00,1,
20231031,184904,0.00,0.00,3 621.00,100.00,3 621.00,100.00,510 742.20,0.00,0.00,0.00,3 521.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,611101,0.00,0.00,0.00,14 052.56,0.00,14 052.56,0.00,-310 205.20,0.00,0.00,0.00,0.00,14 052.56,0.00,0.00,0.00,1,
20231031,201112 ANULAR,0.00,0.00,28 005.51,33.06,28 005.51,33.06,230 706 592.00,0.00,0.00,0.00,27 972.45,0.00,0.00,0.00,0.00,0.00,1,
20231031,682211,0.00,0.00,14 950.52,0.00,14 950.52,0.00,89 703.12,0.00,0.00,0.00,0.00,0.00,-14 950.52,0.00,0.00,0.00,1,
20231031,393215,0.00,0.00,0.00,201 029.77,0.00,201 029.77,0.00,-1 206 178.62,0.00,0.00,201 029.77,0.00,0.00,0.00,0.00,0.00,1,
20231031,401721,0.00,0.00,0.00,320.00,0.00,320.00,0.00,0.00,0.00,0.00,0.00,320.00,0.00,0.00,0.00,0.00,1,
20231031,333111,0.00,0.00,5 800.00,0.00,5 800.00,0.00,16 294.28,0.00,0.00,0.00,5 800.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,631121,0.00,0.00,350.00,0.00,350.00,0.00,1 304.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,339212,0.00,0.00,29 554.49,20 874.36,29 554.49,20 874.36,949 059.80,0.00,0.00,0.00,8 680.13,0.00,0.00,0.00,0.00,0.00,1,
20231231,601104,0.00,0.00,3.06,0.00,3.06,0.00,42 888.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,7032116,0.00,0.00,308.48,21 883.37,308.48,21 883.37,0.00,-475 700.91,0.00,0.00,0.00,0.00,0.00,21 574.89,0.00,0.00,1,
20231231,104103,0.00,0.00,1 544.00,35 287.94,1 544.00,35 287.94,813 943.13,0.00,0.00,0.00,-33 743.94,0.00,0.00,0.00,0.00,0.00,1,
20231231,335111,0.00,0.00,3 524.85,0.00,3 524.85,0.00,4 062.06,0.00,0.00,0.00,3 524.85,0.00,0.00,0.00,0.00,0.00,1,
20231231,3200,0.00,0.00,0.00,10 048.41,0.00,10 048.41,162 990 823.08,0.00,0.00,0.00,-10 048.41,0.00,0.00,0.00,0.00,0.00,1,
20231231,201110 ANULAR,0.00,0.00,7 120.00,7 120.00,7 120.00,7 120.00,56 480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,184903,0.00,0.00,400.00,0.00,400.00,0.00,18 753.34,0.00,0.00,0.00,400.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,636301,0.00,0.00,0.00,200.00,0.00,200.00,11.20,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,1,
20231231,104109,0.00,0.00,1 887.00,0.00,1 887.00,0.00,1 887.00,0.00,0.00,0.00,1 887.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,631121,0.00,0.00,754.80,0.00,754.80,0.00,1 304.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230930,395211,0.00,0.00,0.00,46 519.74,0.00,46 519.74,0.00,-279 118.44,0.00,0.00,46 519.74,0.00,0.00,0.00,0.00,0.00,1,
20230930,421213,0.00,0.00,0.00,1 018 769.18,0.00,1 018 769.18,0.00,-1 029 056.39,0.00,0.00,0.00,1 018 769.18,0.00,0.00,0.00,0.00,1,
20230930,469907 ANULAR,0.00,0.00,28 563.01,0.00,28 563.01,0.00,28 563.01,0.00,0.00,0.00,0.00,-28 563.01,0.00,0.00,0.00,0.00,1,
20231130,201110 ANULAR,0.00,0.00,2 080.00,1 960.00,2 080.00,1 960.00,296 520.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,1,
20231130,632108,0.00,0.00,3 000.00,1 000.00,3 000.00,1 000.00,88 900.00,0.00,0.00,0.00,0.00,0.00,-2 000.00,0.00,0.00,0.00,1,
20231130,129101,0.00,0.00,0.00,200.00,0.00,200.00,0.00,-1 600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231130,201112 ANULAR,0.00,0.00,17 736.03,57.24,17 736.03,57.24,230 706 592.00,0.00,0.00,0.00,17 678.79,0.00,0.00,0.00,0.00,0.00,1,
20231130,401141 Eliminar,0.00,0.00,0.00,53.10,0.00,53.10,0.00,-1 132.84,0.00,0.00,0.00,53.10,0.00,0.00,0.00,0.00,1,
20231130,684151,0.00,0.00,48.27,0.00,48.27,0.00,80 232.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231130,3200,0.00,0.00,0.00,9 136.27,0.00,9 136.27,217 321 097.44,0.00,0.00,0.00,-9 136.27,0.00,0.00,0.00,0.00,0.00,1,
20231130,684141,0.00,0.00,1.08,0.00,1.08,0.00,70.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231130,452101 ANULAR,0.00,0.00,0.00,8 400.30,0.00,8 400.30,0.00,-1 132 262.94,0.00,0.00,0.00,8 400.30,0.00,0.00,0.00,0.00,1,
20231031,621104,0.00,0.00,200.00,0.00,200.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,393213,0.00,0.00,0.00,17 478.87,0.00,17 478.87,0.00,-106 702.75,0.00,0.00,17 478.87,0.00,0.00,0.00,0.00,0.00,1,
20231031,401141 Eliminar,0.00,0.00,0.00,237.72,0.00,237.72,0.00,-2 265.68,0.00,0.00,0.00,237.72,0.00,0.00,0.00,0.00,1,
20231031,639101,0.00,0.00,4 000.00,0.00,4 000.00,0.00,4 000.00,0.00,0.00,0.00,0.00,0.00,-4 000.00,0.00,0.00,0.00,1,
20231031,395241,0.00,0.00,0.00,48.33,0.00,48.33,0.00,0.00,0.00,0.00,48.33,0.00,0.00,0.00,0.00,0.00,1,
20231031,401141,0.00,0.00,0.00,53.10,0.00,53.10,0.00,-2 132.62,0.00,0.00,0.00,53.10,0.00,0.00,0.00,0.00,1,
20231231,682251,0.00,0.00,201 029.77,0.00,201 029.77,0.00,1 206 178.62,0.00,0.00,0.00,0.00,0.00,-201 029.77,0.00,0.00,0.00,1,
20231231,684111,0.00,0.00,46 519.74,0.00,46 519.74,0.00,279 118.44,0.00,0.00,0.00,0.00,0.00,-46 519.74,0.00,0.00,0.00,1,
20231231,452101 ANULAR,0.00,0.00,0.00,58 376.02,0.00,58 376.02,0.00,-2 264 525.88,0.00,0.00,0.00,58 376.02,0.00,0.00,0.00,0.00,1,
20231231,631111,0.00,0.00,200.00,0.00,200.00,0.00,1 000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,121202,0.00,0.00,19 672.98,0.00,19 672.98,0.00,78 691.92,0.00,0.00,0.00,19 672.98,0.00,0.00,0.00,0.00,0.00,1,
20230930,682211,0.00,0.00,14 950.52,0.00,14 950.52,0.00,89 703.12,0.00,0.00,0.00,0.00,0.00,-14 950.52,0.00,0.00,0.00,1,
20230930,393213,0.00,0.00,0.00,17 478.87,0.00,17 478.87,0.00,-106 702.75,0.00,0.00,17 478.87,0.00,0.00,0.00,0.00,0.00,1,
20230930,101122,0.00,0.00,2 000.00,0.00,2 000.00,0.00,2 000.00,0.00,0.00,0.00,2 000.00,0.00,0.00,0.00,0.00,0.00,1,
20230930,104120,0.00,0.00,870 088.11,0.00,870 088.11,0.00,868 353.51,0.00,0.00,0.00,870 088.11,0.00,0.00,0.00,0.00,0.00,1,
20231130,401111,0.00,0.00,120.60,1 052.19,120.60,1 052.19,0.00,-271 924.84,0.00,0.00,0.00,931.59,0.00,0.00,0.00,0.00,1,
20231130,336112,0.00,0.00,108 149.72,0.00,108 149.72,0.00,9 580 642.24,0.00,0.00,0.00,108 149.72,0.00,0.00,0.00,0.00,0.00,1,
20231130,611101,0.00,0.00,0.00,14 414.08,0.00,14 414.08,0.00,-186 123.12,0.00,0.00,0.00,0.00,14 414.08,0.00,0.00,0.00,1,
20231130,333111,0.00,0.00,7 517.64,6 532.00,7 517.64,6 532.00,48 882.84,0.00,0.00,0.00,985.64,0.00,0.00,0.00,0.00,0.00,1,
20231130,107201,0.00,0.00,31.00,0.00,31.00,0.00,31.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,401112,0.00,0.00,7 028.31,18.00,7 028.31,18.00,1 377 699.82,0.00,0.00,0.00,0.00,-7 010.31,0.00,0.00,0.00,0.00,1,
20231031,141301 ANULAR,0.00,0.00,1 900.00,295.00,1 900.00,295.00,97 013.96,0.00,0.00,0.00,1 605.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,7032116,0.00,0.00,100.00,2 800.00,100.00,2 800.00,0.00,-125 184.45,0.00,0.00,0.00,0.00,0.00,2 700.00,0.00,0.00,1,
20231031,421104,0.00,0.00,34 096.14,45 444.49,34 096.14,45 444.49,0.00,-707 848.10,0.00,0.00,0.00,11 348.35,0.00,0.00,0.00,0.00,1,
20231031,339212,0.00,0.00,20 444.49,0.00,20 444.49,0.00,185 182.40,0.00,0.00,0.00,20 444.49,0.00,0.00,0.00,0.00,0.00,1,
20231031,636502,0.00,0.00,3 000.00,0.00,3 000.00,0.00,6 000.00,0.00,0.00,0.00,0.00,0.00,-3 000.00,0.00,0.00,0.00,1,
20231031,684111,0.00,0.00,46 519.74,0.00,46 519.74,0.00,279 118.44,0.00,0.00,0.00,0.00,0.00,-46 519.74,0.00,0.00,0.00,1,
20231231,684151,0.00,0.00,1 769.82,0.00,1 769.82,0.00,80 232.04,0.00,0.00,0.00,0.00,0.00,-1 769.82,0.00,0.00,0.00,1,
20231231,395241,0.00,0.00,0.00,93.63,0.00,93.63,0.00,-1 000.66,0.00,0.00,93.63,0.00,0.00,0.00,0.00,0.00,1,
20231231,189906,0.00,0.00,6 020.60,0.00,6 020.60,0.00,12 041.20,0.00,0.00,0.00,6 020.60,0.00,0.00,0.00,0.00,0.00,1,
20231231,411501,0.00,0.00,12 000.00,0.00,12 000.00,0.00,12 000.00,0.00,0.00,0.00,0.00,-12 000.00,0.00,0.00,0.00,0.00,1,
20230831,201112 ANULAR,0.00,0.00,2 420 453.91,0.00,2 420 453.91,0.00,83 700 351 577.60,0.00,0.00,0.00,2 420 453.91,0.00,0.00,0.00,0.00,0.00,1,
20230930,393215,0.00,0.00,0.00,201 029.77,0.00,201 029.77,0.00,-1 206 178.62,0.00,0.00,201 029.77,0.00,0.00,0.00,0.00,0.00,1,
20230930,684111,0.00,0.00,46 519.74,0.00,46 519.74,0.00,279 118.44,0.00,0.00,0.00,0.00,0.00,-46 519.74,0.00,0.00,0.00,1,
20230930,104101,0.00,0.00,0.00,31 289.48,0.00,31 289.48,0.00,-511 206.44,0.00,0.00,-31 289.48,0.00,0.00,0.00,0.00,0.00,1,
20230930,469906 ANULAR,0.00,0.00,0.00,33 064.78,0.00,33 064.78,0.00,-33 064.78,0.00,0.00,0.00,33 064.78,0.00,0.00,0.00,0.00,1,
20230930,50110101,0.00,0.00,0.00,9 856 463.00,0.00,9 856 463.00,0.00,-9 856 463.00,0.00,0.00,0.00,9 856 463.00,0.00,0.00,0.00,0.00,1,
20231130,141301 ANULAR,0.00,0.00,50.00,0.00,50.00,0.00,24 253.49,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,1,
20231130,393213,0.00,0.00,0.00,17 488.20,0.00,17 488.20,0.00,-213 405.50,0.00,0.00,17 488.20,0.00,0.00,0.00,0.00,0.00,1,
20231130,393215,0.00,0.00,0.00,201 029.77,0.00,201 029.77,0.00,-1 206 178.62,0.00,0.00,201 029.77,0.00,0.00,0.00,0.00,0.00,1,
20231130,636502,0.00,0.00,3 000.00,0.00,3 000.00,0.00,6 000.00,0.00,0.00,0.00,0.00,0.00,-3 000.00,0.00,0.00,0.00,1,
20231130,184903,0.00,0.00,8 976.67,0.00,8 976.67,0.00,9 376.67,0.00,0.00,0.00,8 976.67,0.00,0.00,0.00,0.00,0.00,1,
20231130,601107,0.00,0.00,566.55,0.00,566.55,0.00,566.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,659313,0.00,0.00,0.00,14 000.00,0.00,14 000.00,0.00,-22 866 544.21,0.00,0.00,0.00,0.00,14 000.00,0.00,0.00,0.00,1,
20231031,129101,0.00,0.00,0.00,200.00,0.00,200.00,0.00,-1 600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,621201,0.00,0.00,50.00,0.00,50.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,639107,0.00,0.00,250.00,0.00,250.00,0.00,1 100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,393211,0.00,0.00,0.00,14 950.52,0.00,14 950.52,0.00,-89 703.12,0.00,0.00,14 950.52,0.00,0.00,0.00,0.00,0.00,1,
20231031,191301,0.00,0.00,0.00,200.00,0.00,200.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,343111,0.00,0.00,480 536.26,0.00,480 536.26,0.00,480 536.26,0.00,0.00,0.00,480 536.26,0.00,0.00,0.00,0.00,0.00,1,
20231231,401141 Eliminar,0.00,0.00,0.00,644.70,0.00,644.70,0.00,-6 797.04,0.00,0.00,0.00,644.70,0.00,0.00,0.00,0.00,1,
20231231,421202,0.00,0.00,14 374.03,35 663.13,14 374.03,35 663.13,0.00,-220 433 304.24,0.00,0.00,0.00,21 289.10,0.00,0.00,0.00,0.00,1,
20231231,421213,0.00,0.00,0.00,425.00,0.00,425.00,0.00,-2 058 112.78,0.00,0.00,0.00,425.00,0.00,0.00,0.00,0.00,1,
20231231,632108,0.00,0.00,3 000.00,0.00,3 000.00,0.00,44 450.00,0.00,0.00,0.00,0.00,0.00,-3 000.00,0.00,0.00,0.00,1,
20231231,624101,0.00,0.00,6 020.60,0.00,6 020.60,0.00,20 041.20,0.00,0.00,0.00,0.00,0.00,-6 020.60,0.00,0.00,0.00,1,
20231231,7032101,0.00,0.00,0.00,358.00,0.00,358.00,0.00,-17 526.00,0.00,0.00,0.00,0.00,0.00,358.00,0.00,0.00,1,
20231231,401141,0.00,0.00,0.00,53.10,0.00,53.10,0.00,-2 132.62,0.00,0.00,0.00,53.10,0.00,0.00,0.00,0.00,1,
20231231,101101,0.00,0.00,0.00,3 382.29,0.00,3 382.29,0.00,-36 081.70,0.00,0.00,-3 382.29,0.00,0.00,0.00,0.00,0.00,1,
20230930,104105,0.00,0.00,97 987.73,0.00,97 987.73,0.00,97 987.73,0.00,0.00,0.00,97 987.73,0.00,0.00,0.00,0.00,0.00,1,
20230930,104116,0.00,0.00,17 645.56,0.00,17 645.56,0.00,17 645.56,0.00,0.00,0.00,17 645.56,0.00,0.00,0.00,0.00,0.00,1,
20230930,469902 ANULAR,0.00,0.00,2 846.85,0.00,2 846.85,0.00,2 846.85,0.00,0.00,0.00,0.00,-2 846.85,0.00,0.00,0.00,0.00,1,
20231130,104102,0.00,0.00,199.99,8 266.20,199.99,8 266.20,0.00,-103 456.96,0.00,0.00,-8 066.21,0.00,0.00,0.00,0.00,0.00,1,
20231130,639107,0.00,0.00,300.00,0.00,300.00,0.00,550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231130,7032116,0.00,0.00,0.00,400.00,0.00,400.00,0.00,-25 036.89,0.00,0.00,0.00,0.00,0.00,400.00,0.00,0.00,1,
20231130,393211,0.00,0.00,0.00,14 950.52,0.00,14 950.52,0.00,-89 703.12,0.00,0.00,14 950.52,0.00,0.00,0.00,0.00,0.00,1,
20231130,601105,0.00,0.00,0.00,755.40,0.00,755.40,0.00,-1 710.80,0.00,0.00,0.00,0.00,755.40,0.00,0.00,0.00,1,
20231130,104106,0.00,0.00,0.00,8 078.67,0.00,8 078.67,0.00,-8 078.67,0.00,0.00,-8 078.67,0.00,0.00,0.00,0.00,0.00,1,
20231031,121201,0.00,0.00,3 124.00,118.00,3 124.00,118.00,117 515.95,0.00,0.00,0.00,3 006.00,0.00,0.00,0.00,0.00,0.00,1,
20231031,682231,0.00,0.00,17 478.87,0.00,17 478.87,0.00,106 702.75,0.00,0.00,0.00,0.00,0.00,-17 478.87,0.00,0.00,0.00,1,
20231031,424101,0.00,0.00,0.00,3 680.00,0.00,3 680.00,0.00,-7 608.70,0.00,0.00,0.00,3 680.00,0.00,0.00,0.00,0.00,1,
20231031,169901,0.00,0.00,200.00,0.00,200.00,0.00,200.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,682231,0.00,0.00,18 030.69,0.00,18 030.69,0.00,320 108.25,0.00,0.00,0.00,0.00,0.00,-18 030.69,0.00,0.00,0.00,1,
20231231,393215,0.00,0.00,0.00,201 029.77,0.00,201 029.77,0.00,-1 206 178.62,0.00,0.00,201 029.77,0.00,0.00,0.00,0.00,0.00,1,
20231231,421201,0.00,0.00,117 270.59,354 633.67,117 270.59,354 633.67,0.00,-51 081 489.80,0.00,0.00,0.00,237 363.08,0.00,0.00,0.00,0.00,1,
20231231,104122,0.00,0.00,0.00,1 144.60,0.00,1 144.60,0.00,-1 144.60,0.00,0.00,-1 144.60,0.00,0.00,0.00,0.00,0.00,1,
20231231,684121,0.00,0.00,93.63,0.00,93.63,0.00,13 936.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,401111,0.00,0.00,55.52,4 705.49,55.52,4 705.49,0.00,-220 479.60,0.00,0.00,0.00,4 649.97,0.00,0.00,0.00,0.00,1,
20231231,421104,0.00,0.00,41 871.87,23 578.55,41 871.87,23 578.55,0.00,-1 061 772.15,0.00,0.00,0.00,-18 293.32,0.00,0.00,0.00,0.00,1,
20231231,,0.00,0.00,17 441.44,7 565.22,17 441.44,7 565.22,87 004.43,-1 200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,601102,0.00,0.00,3 276.07,213.78,3 276.07,213.78,157 197.84,0.00,0.00,0.00,0.00,0.00,-3 062.29,0.00,0.00,0.00,1,
20231231,659313,0.00,0.00,0.00,500.00,0.00,500.00,0.00,-22 866 544.21,0.00,0.00,0.00,0.00,500.00,0.00,0.00,0.00,1,
20231231,129101,0.00,0.00,0.00,400.00,0.00,400.00,0.00,-1 600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20231231,104107,0.00,0.00,4.11,0.00,4.11,0.00,0.00,-13 812.04,0.00,0.00,4.11,0.00,0.00,0.00,0.00,0.00,1,
20231231,7032102,0.00,0.00,0.00,2 150.28,0.00,2 150.28,0.00,-21 701.96,0.00,0.00,0.00,0.00,0.00,2 150.28,0.00,0.00,1,
20231231,411101,0.00,0.00,14 500.00,0.00,14 500.00,0.00,14 500.00,0.00,0.00,0.00,0.00,-14 500.00,0.00,0.00,0.00,0.00,1,
